order_item_id	meta_key	meta_value
351	_fee_amount	-17.5
351	_last_added_fee	Discount for Direct Payment 5%
351	_line_tax	0
351	_line_tax_data	a:1:{s:5:"total";a:0:{}}
351	_line_total	-17.5
351	_tax_class	0
351	_tax_status	taxable
352	cost	55.00
352	instance_id	7
352	Items	USB 5V to 12v Cable Step Up Voltage Converter Output jack 5.5x2.1mm &times; 1
352	method_id	flat_rate
352	taxes	a:1:{s:5:"total";a:0:{}}
352	total_tax	0
356	_line_subtotal	295
356	_line_subtotal_tax	0
356	_line_tax	0
356	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
356	_line_total	295
356	_product_id	3130
356	_qty	1
356	_reduced_stock	1
356	_tax_class	
356	_variation_id	0
357	_fee_amount	-17.5
357	_last_added_fee	Discount for Direct Payment 5%
357	_line_tax	0
357	_line_tax_data	a:1:{s:5:"total";a:0:{}}
357	_line_total	-17.5
357	_tax_class	0
357	_tax_status	taxable
358	cost	55.00
358	instance_id	7
358	Items	USB 5V to 12v Cable Step Up Voltage Converter Output jack 5.5x2.1mm &times; 1
358	method_id	flat_rate
358	taxes	a:1:{s:5:"total";a:0:{}}
358	total_tax	0
362	_line_subtotal	995
362	_line_subtotal_tax	0
362	_line_tax	0
362	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
362	_line_total	995
362	_product_id	3375
362	_qty	1
362	_tax_class	
362	_variation_id	0
363	_fee_amount	150
363	_last_added_fee	COD Handling fee
363	_line_tax	0
363	_line_tax_data	a:1:{s:5:"total";a:0:{}}
363	_line_total	150
363	_tax_class	0
363	_tax_status	taxable
364	cost	55.00
364	instance_id	7
364	Items	Styrofoam Mannequin Head Female white color for Wig making, Display Hair, Hats and Hairpieces etc. &times; 1
364	method_id	flat_rate
364	taxes	a:1:{s:5:"total";a:0:{}}
364	total_tax	0
370	_line_subtotal	295
370	_line_subtotal_tax	0
370	_line_tax	0
370	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
370	_line_total	295
370	_product_id	3130
370	_qty	1
370	_reduced_stock	1
370	_tax_class	
370	_variation_id	0
371	cost	55.00
371	instance_id	7
371	Items	USB 5V to 12v Cable Step Up Voltage Converter Output jack 5.5x2.1mm &times; 1
371	method_id	flat_rate
371	taxes	a:1:{s:5:"total";a:0:{}}
371	total_tax	0
374	_line_subtotal	195
374	_line_subtotal_tax	0
374	_line_tax	0
374	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
374	_line_total	195
374	_product_id	4141
374	_qty	1
374	_reduced_stock	1
374	_tax_class	
374	_variation_id	0
375	cost	55.00
375	instance_id	7
375	Items	USB to DC Power Cable 5V USB Cable with DC Jack 5.5 x 2.1mm &times; 1
375	method_id	flat_rate
375	taxes	a:1:{s:5:"total";a:0:{}}
375	total_tax	0
376	_line_subtotal	295
376	_line_subtotal_tax	0
376	_line_tax	0
376	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
376	_line_total	295
376	_product_id	3130
376	_qty	1
376	_reduced_stock	1
376	_tax_class	
376	_variation_id	0
377	_fee_amount	150
377	_last_added_fee	COD Handling fee
377	_line_tax	0
377	_line_tax_data	a:1:{s:5:"total";a:0:{}}
377	_line_total	150
377	_tax_class	0
377	_tax_status	taxable
378	cost	90.00
378	instance_id	4
378	Items	USB 5V to 12v Cable Step Up Voltage Converter Output jack 5.5x2.1mm &times; 1
378	method_id	flat_rate
378	taxes	a:1:{s:5:"total";a:0:{}}
378	total_tax	0
379	_line_subtotal	495
379	_line_subtotal_tax	0
379	_line_tax	0
379	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
379	_line_total	495
379	_product_id	3382
379	_qty	1
379	_reduced_stock	1
379	_tax_class	
379	_variation_id	0
380	_fee_amount	150
380	_last_added_fee	COD Handling fee
380	_line_tax	0
380	_line_tax_data	a:1:{s:5:"total";a:0:{}}
380	_line_total	150
380	_tax_class	0
380	_tax_status	taxable
381	cost	55.00
381	instance_id	7
381	Items	USB 5V to 9V or 12v Cable Step Up Voltage Converter with LED Display Output jack 5.5x2.1mm &times; 1
381	method_id	flat_rate
381	taxes	a:1:{s:5:"total";a:0:{}}
381	total_tax	0
391	_line_subtotal	495
391	_line_subtotal_tax	0
391	_line_tax	0
391	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
391	_line_total	495
391	_product_id	3382
391	_qty	1
391	_reduced_stock	1
391	_tax_class	
391	_variation_id	0
392	cost	90.00
392	instance_id	4
392	Items	USB 5V to 9V or 12v Cable Step Up Voltage Converter with LED Display Output jack 5.5x2.1mm &times; 1
392	method_id	flat_rate
392	taxes	a:1:{s:5:"total";a:0:{}}
392	total_tax	0
393	_line_subtotal	295
393	_line_subtotal_tax	0
393	_line_tax	0
393	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
393	_line_total	295
393	_product_id	3130
393	_qty	1
393	_reduced_stock	1
393	_tax_class	
393	_variation_id	0
394	cost	90.00
394	instance_id	4
394	Items	USB 5V to 12v Cable Step Up Voltage Converter Output jack 5.5x2.1mm &times; 1
394	method_id	flat_rate
394	taxes	a:1:{s:5:"total";a:0:{}}
394	total_tax	0
395	_line_subtotal	495
395	_line_subtotal_tax	0
395	_line_tax	0
395	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
395	_line_total	495
395	_product_id	3382
395	_qty	1
395	_reduced_stock	1
395	_tax_class	
395	_variation_id	0
396	cost	90.00
396	instance_id	4
396	Items	USB 5V to 9V or 12v Cable Step Up Voltage Converter with LED Display Output jack 5.5x2.1mm &times; 1
396	method_id	flat_rate
396	taxes	a:1:{s:5:"total";a:0:{}}
396	total_tax	0
399	_line_subtotal	395
399	_line_subtotal_tax	0
399	_line_tax	0
399	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
399	_line_total	395
399	_product_id	4216
399	_qty	1
399	_reduced_stock	1
399	_tax_class	
399	_variation_id	0
400	cost	55.00
400	instance_id	7
400	Items	Car Cigarette Lighter Power Supply to 5.5mm x 2.1mm 12V DC Adapter Cable for Electronics and LED Strip Lights &times; 1
400	method_id	flat_rate
400	taxes	a:1:{s:5:"total";a:0:{}}
400	total_tax	0
401	_line_subtotal	145
401	_line_subtotal_tax	0
401	_line_tax	0
401	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
401	_line_total	145
401	_product_id	1944
401	_qty	1
401	_reduced_stock	1
401	_tax_class	
401	_variation_id	0
402	cost	55.00
402	instance_id	7
402	Items	C J I Needles + Thread 1 Roll For Wig Hair Weaving And Extensions Mattress Upholstery &times; 1
402	method_id	flat_rate
402	taxes	a:1:{s:5:"total";a:0:{}}
402	total_tax	0
403	_line_subtotal	295
403	_line_subtotal_tax	0
403	_line_tax	0
403	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
403	_line_total	295
403	_product_id	3130
403	_qty	1
403	_reduced_stock	1
403	_tax_class	
403	_variation_id	0
404	_fee_amount	150
404	_last_added_fee	COD Handling fee
404	_line_tax	0
404	_line_tax_data	a:1:{s:5:"total";a:0:{}}
404	_line_total	150
404	_tax_class	0
404	_tax_status	taxable
405	cost	55.00
405	instance_id	7
405	Items	USB 5V to 12v Cable Step Up Voltage Converter Output jack 5.5x2.1mm &times; 1
405	method_id	flat_rate
405	taxes	a:1:{s:5:"total";a:0:{}}
405	total_tax	0
412	_line_subtotal	545
412	_line_subtotal_tax	0
412	_line_tax	0
412	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
412	_line_total	545
412	_product_id	3382
412	_qty	1
412	_reduced_stock	1
412	_tax_class	
412	_variation_id	0
413	cost	90.00
413	instance_id	4
413	Items	USB 5V to 9V or 12v Cable Step Up Voltage Converter with LED Display Output jack 5.5x2.1mm &times; 1
413	method_id	flat_rate
413	taxes	a:1:{s:5:"total";a:0:{}}
413	total_tax	0
433	_line_subtotal	195
433	_line_subtotal_tax	0
433	_line_tax	0
433	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
433	_line_total	195
433	_product_id	4250
433	_qty	1
433	_reduced_stock	1
433	_tax_class	
433	_variation_id	0
434	_fee_amount	150
434	_last_added_fee	COD Handling fee
434	_line_tax	0
434	_line_tax_data	a:1:{s:5:"total";a:0:{}}
434	_line_total	150
434	_tax_class	0
434	_tax_status	taxable
435	cost	90.00
435	instance_id	4
435	Items	7.4mm x 5.0mm Male to 5.5mm x 2.1mm Female DC Power Adapter Connector &times; 1
435	method_id	flat_rate
435	taxes	a:1:{s:5:"total";a:0:{}}
435	total_tax	0
443	_line_subtotal	545
443	_line_subtotal_tax	0
443	_line_tax	0
443	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
443	_line_total	545
443	_product_id	3382
443	_qty	1
443	_reduced_stock	1
443	_tax_class	
443	_variation_id	0
444	_fee_amount	-30
444	_last_added_fee	Discount for Direct Payment 5%
444	_line_tax	0
444	_line_tax_data	a:1:{s:5:"total";a:0:{}}
444	_line_total	-30
444	_tax_class	0
444	_tax_status	taxable
445	cost	55.00
445	instance_id	7
445	Items	USB 5V to 9V or 12v Cable Step Up Voltage Converter with LED Display Output jack 5.5x2.1mm &times; 1
445	method_id	flat_rate
445	taxes	a:1:{s:5:"total";a:0:{}}
445	total_tax	0
446	_line_subtotal	345
446	_line_subtotal_tax	0
446	_line_tax	0
446	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
446	_line_total	345
446	_product_id	3130
446	_qty	1
446	_reduced_stock	1
446	_tax_class	
446	_variation_id	0
447	_fee_amount	-20
447	_last_added_fee	Discount for Direct Payment 5%
447	_line_tax	0
447	_line_tax_data	a:1:{s:5:"total";a:0:{}}
447	_line_total	-20
447	_tax_class	0
447	_tax_status	taxable
448	cost	55.00
448	instance_id	7
448	Items	USB 5V to 12v Cable Step Up Voltage Converter Output jack 5.5x2.1mm &times; 1
448	method_id	flat_rate
448	taxes	a:1:{s:5:"total";a:0:{}}
448	total_tax	0
449	_line_subtotal	195
449	_line_subtotal_tax	0
449	_line_tax	0
449	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
449	_line_total	195
449	_product_id	4230
449	_qty	1
449	_tax_class	
449	_variation_id	0
450	_fee_amount	-14.25
450	_last_added_fee	Discount for Direct Payment 5%
450	_line_tax	0
450	_line_tax_data	a:1:{s:5:"total";a:0:{}}
450	_line_total	-14.25
450	_tax_class	0
450	_tax_status	taxable
451	cost	90.00
451	instance_id	4
451	Items	Square tip DC 5.5*2.1mm Female to Quadrate Power Adapter For Lenovo ThinkPad &times; 1
451	method_id	flat_rate
451	taxes	a:1:{s:5:"total";a:0:{}}
451	total_tax	0
452	_line_subtotal	1090
452	_line_subtotal_tax	0
452	_line_tax	0
452	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
452	_line_total	1090
452	_product_id	3382
452	_qty	2
452	_reduced_stock	2
452	_tax_class	
452	_variation_id	0
453	_fee_amount	150
453	_last_added_fee	COD Handling fee
453	_line_tax	0
453	_line_tax_data	a:1:{s:5:"total";a:0:{}}
453	_line_total	150
453	_tax_class	0
453	_tax_status	taxable
454	cost	120.00
454	instance_id	4
454	Items	USB 5V to 9V or 12v Cable Step Up Voltage Converter with LED Display Output jack 5.5x2.1mm &times; 2
454	method_id	flat_rate
454	taxes	a:1:{s:5:"total";a:0:{}}
454	total_tax	0
455	_line_subtotal	545
455	_line_subtotal_tax	0
455	_line_tax	0
455	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
455	_line_total	545
455	_product_id	3382
455	_qty	1
455	_reduced_stock	1
455	_tax_class	
455	_variation_id	0
456	_fee_amount	-30
456	_last_added_fee	Discount for Direct Payment 5%
456	_line_tax	0
456	_line_tax_data	a:1:{s:5:"total";a:0:{}}
456	_line_total	-30
456	_tax_class	0
456	_tax_status	taxable
457	cost	55.00
457	instance_id	7
457	Items	USB 5V to 9V or 12v Cable Step Up Voltage Converter with LED Display Output jack 5.5x2.1mm &times; 1
457	method_id	flat_rate
457	taxes	a:1:{s:5:"total";a:0:{}}
457	total_tax	0
462	_line_subtotal	495
462	_line_subtotal_tax	0
462	_line_tax	0
462	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
462	_line_total	495
462	_product_id	4483
462	_qty	1
462	_tax_class	
462	_variation_id	0
463	_fee_amount	-29.25
463	_last_added_fee	Discount for Direct Payment 5%
463	_line_tax	0
463	_line_tax_data	a:1:{s:5:"total";a:0:{}}
463	_line_total	-29.25
463	_tax_class	0
463	_tax_status	taxable
464	cost	90.00
464	instance_id	4
464	Items	USB 5V to DC 12V Power Cable works with Amazon Echo Dot (3rd Gen Only), Echo Dot with Clock, Echo Dot Kids Edition, Echo Show 5, Echo Spot, Fire TV Cube &times; 1
464	method_id	flat_rate
464	taxes	a:1:{s:5:"total";a:0:{}}
464	total_tax	0
468	_line_subtotal	145
468	_line_subtotal_tax	0
468	_line_tax	0
468	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
468	_line_total	145
468	_product_id	1757
468	_qty	1
468	_reduced_stock	1
468	_tax_class	
468	_variation_id	1827
468	length	Mixed
469	_fee_amount	-11.75
469	_last_added_fee	Discount for Direct Payment 5%
469	_line_tax	0
469	_line_tax_data	a:1:{s:5:"total";a:0:{}}
469	_line_total	-11.75
469	_tax_class	0
469	_tax_status	taxable
470	cost	90.00
470	instance_id	4
470	Items	Plastic Needle Large Eye 5 Nos for Wool Sewing Embroidery Tapestry Cross Darning Stitchery Craft Choose length - Mixed &times; 1
470	method_id	flat_rate
470	taxes	a:1:{s:5:"total";a:0:{}}
470	total_tax	0
471	_line_subtotal	195
471	_line_subtotal_tax	0
471	_line_tax	0
471	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
471	_line_total	195
471	_product_id	4230
471	_qty	1
471	_tax_class	
471	_variation_id	0
472	_line_subtotal	195
472	_line_subtotal_tax	0
472	_line_tax	0
472	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
472	_line_total	195
472	_product_id	4354
472	_qty	1
472	_reduced_stock	1
472	_tax_class	
472	_variation_id	0
473	_line_subtotal	195
473	_line_subtotal_tax	0
473	_line_tax	0
473	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
473	_line_total	195
473	_product_id	4237
473	_qty	1
473	_tax_class	
473	_variation_id	0
474	_fee_amount	150
474	_last_added_fee	COD Handling fee
474	_line_tax	0
474	_line_tax_data	a:1:{s:5:"total";a:0:{}}
474	_line_total	150
474	_tax_class	0
474	_tax_status	taxable
475	cost	85.00
475	instance_id	7
475	Items	Square tip DC 5.5*2.1mm Female to Quadrate Power Adapter For Lenovo ThinkPad &times; 1, DC 5.5 x 2.1mm Female to 4.0 x 1.7mm Male connector tip &times; 1, DC 5.5 x 2.1mm Female to 4.5 x 3.0mm Male connector tip &times; 1
475	method_id	flat_rate
475	taxes	a:1:{s:5:"total";a:0:{}}
475	total_tax	0
482	_line_subtotal	295
482	_line_subtotal_tax	0
482	_line_tax	0
482	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
482	_line_total	295
482	_product_id	3130
482	_qty	1
482	_reduced_stock	1
482	_tax_class	
482	_variation_id	0
483	cost	55.00
483	instance_id	7
483	Items	USB 5V to 12v Cable Step Up Voltage Converter Output jack 5.5x2.1mm &times; 1
483	method_id	flat_rate
483	taxes	a:1:{s:5:"total";a:0:{}}
483	total_tax	0
484	_line_subtotal	195
484	_line_subtotal_tax	0
484	_line_tax	0
484	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
484	_line_total	195
484	_product_id	4230
484	_qty	1
484	_tax_class	
484	_variation_id	0
485	_fee_amount	150
485	_last_added_fee	COD Handling fee
485	_line_tax	0
485	_line_tax_data	a:1:{s:5:"total";a:0:{}}
485	_line_total	150
485	_tax_class	0
485	_tax_status	taxable
486	cost	90.00
486	instance_id	4
486	Items	Square tip DC 5.5*2.1mm Female to Quadrate Power Adapter For Lenovo ThinkPad &times; 1
486	method_id	flat_rate
486	taxes	a:1:{s:5:"total";a:0:{}}
486	total_tax	0
487	_line_subtotal	545
487	_line_subtotal_tax	0
487	_line_tax	0
487	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
487	_line_total	545
487	_product_id	3382
487	_qty	1
487	_reduced_stock	1
487	_tax_class	
487	_variation_id	0
488	_fee_amount	-30
488	_last_added_fee	Discount for Direct Payment 5%
488	_line_tax	0
488	_line_tax_data	a:1:{s:5:"total";a:0:{}}
488	_line_total	-30
488	_tax_class	0
488	_tax_status	taxable
489	cost	55.00
489	instance_id	7
489	Items	USB 5V to 9V or 12v Cable Step Up Voltage Converter with LED Display Output jack 5.5x2.1mm &times; 1
489	method_id	flat_rate
489	taxes	a:1:{s:5:"total";a:0:{}}
489	total_tax	0
493	_line_subtotal	545
493	_line_subtotal_tax	0
493	_line_tax	0
493	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
493	_line_total	545
493	_product_id	3382
493	_qty	1
493	_reduced_stock	1
493	_tax_class	
493	_variation_id	0
494	cost	55.00
494	instance_id	7
494	Items	USB 5V to 9V or 12v Cable Step Up Voltage Converter with LED Display Output jack 5.5x2.1mm &times; 1
494	method_id	flat_rate
494	taxes	a:1:{s:5:"total";a:0:{}}
494	total_tax	0
522	_line_subtotal	195
522	_line_subtotal_tax	0
522	_line_tax	0
522	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
522	_line_total	195
522	_product_id	4230
522	_qty	1
522	_tax_class	
522	_variation_id	0
523	_fee_amount	150
523	_last_added_fee	COD Handling fee
523	_line_tax	0
523	_line_tax_data	a:1:{s:5:"total";a:0:{}}
523	_line_total	150
523	_tax_class	0
523	_tax_status	taxable
524	cost	55.00
524	instance_id	7
524	Items	Square tip DC 5.5*2.1mm Female to Quadrate Power Adapter For Lenovo ThinkPad &times; 1
524	method_id	flat_rate
524	taxes	a:1:{s:5:"total";a:0:{}}
524	total_tax	0
525	_line_subtotal	145
525	_line_subtotal_tax	0
525	_line_tax	0
525	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
525	_line_total	145
525	_product_id	1944
525	_qty	1
525	_reduced_stock	1
525	_tax_class	
525	_variation_id	0
526	_fee_amount	-10
526	_last_added_fee	Discount for Direct Payment 5%
526	_line_tax	0
526	_line_tax_data	a:1:{s:5:"total";a:0:{}}
526	_line_total	-10
526	_tax_class	0
526	_tax_status	taxable
527	cost	55.00
527	instance_id	7
527	Items	C J I Needles + Thread 1 Roll For Wig Hair Weaving And Extensions Mattress Upholstery &times; 1
527	method_id	flat_rate
527	taxes	a:1:{s:5:"total";a:0:{}}
527	total_tax	0
540	_line_subtotal	495
540	_line_subtotal_tax	0
540	_line_tax	0
540	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
540	_line_total	495
540	_product_id	4483
540	_qty	1
540	_tax_class	
540	_variation_id	0
541	_fee_amount	-27.5
541	_last_added_fee	Discount for Direct Payment 5%
541	_line_tax	0
541	_line_tax_data	a:1:{s:5:"total";a:0:{}}
541	_line_total	-27.5
541	_tax_class	0
541	_tax_status	taxable
542	cost	55.00
542	instance_id	7
542	Items	USB 5V to DC 12V Power Cable works with Amazon Echo Dot (3rd Gen Only), Echo Dot with Clock, Echo Dot Kids Edition, Echo Show 5, Echo Spot, Fire TV Cube &times; 1
542	method_id	flat_rate
542	taxes	a:1:{s:5:"total";a:0:{}}
542	total_tax	0
546	_line_subtotal	295
546	_line_subtotal_tax	0
546	_line_tax	0
546	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
546	_line_total	295
546	_product_id	3130
546	_qty	1
546	_reduced_stock	1
546	_tax_class	
546	_variation_id	0
547	_fee_amount	-17.5
547	_last_added_fee	Discount for Direct Payment 5%
547	_line_tax	0
547	_line_tax_data	a:1:{s:5:"total";a:0:{}}
547	_line_total	-17.5
547	_tax_class	0
547	_tax_status	taxable
548	cost	55.00
548	instance_id	7
548	Items	USB 5V to 12v Cable Step Up Voltage Converter Output jack 5.5x2.1mm &times; 1
548	method_id	flat_rate
548	taxes	a:1:{s:5:"total";a:0:{}}
548	total_tax	0
549	_line_subtotal	895
549	_line_subtotal_tax	0
549	_line_tax	0
549	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
549	_line_total	895
549	_product_id	4460
549	_qty	1
549	_tax_class	
549	_variation_id	0
550	_fee_amount	-49.25
550	_last_added_fee	Discount for Direct Payment 5%
550	_line_tax	0
550	_line_tax_data	a:1:{s:5:"total";a:0:{}}
550	_line_total	-49.25
550	_tax_class	0
550	_tax_status	taxable
551	cost	90.00
551	instance_id	4
551	Items	28 PCS Laptop DC Power Adapter Tips Universal 5.5x2.1mm Connector Power Supply Input Jack Plug for Lenovo Thinkpad, Dell, Sony, Toshiba, ASUS, HP etc &times; 1
551	method_id	flat_rate
551	taxes	a:1:{s:5:"total";a:0:{}}
551	total_tax	0
552	_line_subtotal	495
552	_line_subtotal_tax	0
552	_line_tax	0
552	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
552	_line_total	495
552	_product_id	4483
552	_qty	1
552	_tax_class	
552	_variation_id	0
553	_fee_amount	-29.25
553	_last_added_fee	Discount for Direct Payment 5%
553	_line_tax	0
553	_line_tax_data	a:1:{s:5:"total";a:0:{}}
553	_line_total	-29.25
553	_tax_class	0
553	_tax_status	taxable
554	cost	90.00
554	instance_id	4
554	Items	USB 5V to DC 12V Power Cable works with Amazon Echo Dot (3rd Gen Only), Echo Dot with Clock, Echo Dot Kids Edition, Echo Show 5, Echo Spot, Fire TV Cube &times; 1
554	method_id	flat_rate
554	taxes	a:1:{s:5:"total";a:0:{}}
554	total_tax	0
555	_line_subtotal	295
555	_line_subtotal_tax	0
555	_line_tax	0
555	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
555	_line_total	295
555	_product_id	3130
555	_qty	1
555	_reduced_stock	1
555	_tax_class	
555	_variation_id	0
556	_fee_amount	-19.25
556	_last_added_fee	Discount for Direct Payment 5%
556	_line_tax	0
556	_line_tax_data	a:1:{s:5:"total";a:0:{}}
556	_line_total	-19.25
556	_tax_class	0
556	_tax_status	taxable
557	cost	90.00
557	instance_id	4
557	Items	USB 5V to 12v Cable Step Up Voltage Converter Output jack 5.5x2.1mm &times; 1
557	method_id	flat_rate
557	taxes	a:1:{s:5:"total";a:0:{}}
557	total_tax	0
558	_line_subtotal	545
558	_line_subtotal_tax	0
558	_line_tax	0
558	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
558	_line_total	545
558	_product_id	3382
558	_qty	1
558	_reduced_stock	1
558	_tax_class	
558	_variation_id	0
559	_fee_amount	-31.75
559	_last_added_fee	Discount for Direct Payment 5%
559	_line_tax	0
559	_line_tax_data	a:1:{s:5:"total";a:0:{}}
559	_line_total	-31.75
559	_tax_class	0
559	_tax_status	taxable
560	cost	90.00
560	instance_id	4
560	Items	USB 5V to 9V or 12v Cable Step Up Voltage Converter with LED Display Output jack 5.5x2.1mm &times; 1
560	method_id	flat_rate
560	taxes	a:1:{s:5:"total";a:0:{}}
560	total_tax	0
561	_line_subtotal	395
561	_line_subtotal_tax	0
561	_line_tax	0
561	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
561	_line_total	345
561	_product_id	3194
561	_qty	1
561	_reduced_stock	1
561	_tax_class	
561	_variation_id	0
562	_fee_amount	-21.75
562	_last_added_fee	Discount for Direct Payment 5%
562	_line_tax	0
562	_line_tax_data	a:1:{s:5:"total";a:0:{}}
562	_line_total	-21.75
